time,longitude,latitude
2016-02-10 23:48:00,-13.656653,-30.051853
2016-02-10 23:49:00,-13.655265,-30.051658
2016-02-10 23:50:00,-13.653858,-30.051482
2016-02-10 23:51:00,-13.652437,-30.051315
2016-02-10 23:52:00,-13.650993,-30.051155
2016-02-10 23:53:00,-13.649552,-30.050985
2016-02-10 23:54:00,-13.64811,-30.050802
2016-02-10 23:55:00,-13.64667,-30.050642
2016-02-10 23:56:00,-13.645258,-30.05047
2016-02-10 23:57:00,-13.643817,-30.050328
2016-02-10 23:58:00,-13.64238,-30.05014
2016-02-10 23:59:00,-13.640952,-30.049965
2016-02-11 00:00:00,-13.639542,-30.04981
2016-02-11 00:01:00,-13.638117,-30.049653
2016-02-11 00:02:00,-13.636692,-30.04946
2016-02-11 00:03:00,-13.635237,-30.049292
2016-02-11 00:04:00,-13.63381,-30.049102
2016-02-11 00:05:00,-13.632387,-30.048953
2016-02-11 00:06:00,-13.631,-30.048758
2016-02-11 00:07:00,-13.629607,-30.048587
2016-02-11 00:08:00,-13.628205,-30.048427
2016-02-11 00:09:00,-13.626807,-30.048277
2016-02-11 00:10:00,-13.625382,-30.048113
2016-02-11 00:11:00,-13.623977,-30.047937
2016-02-11 00:12:00,-13.622593,-30.047773
2016-02-11 00:13:00,-13.62122,-30.047605
2016-02-11 00:14:00,-13.619833,-30.047438
2016-02-11 00:15:00,-13.618442,-30.04729
2016-02-11 00:16:00,-13.617052,-30.047123
2016-02-11 00:17:00,-13.615637,-30.046978
2016-02-11 00:18:00,-13.614233,-30.046812
2016-02-11 00:19:00,-13.612822,-30.046627
2016-02-11 00:20:00,-13.611422,-30.046457
2016-02-11 00:21:00,-13.610032,-30.046275
2016-02-11 00:22:00,-13.608628,-30.046117
2016-02-11 00:23:00,-13.607235,-30.045913
2016-02-11 00:24:00,-13.60584,-30.04577
2016-02-11 00:25:00,-13.604462,-30.04565
2016-02-11 00:26:00,-13.603075,-30.045442
2016-02-11 00:27:00,-13.601652,-30.045292
2016-02-11 00:28:00,-13.600247,-30.045098
2016-02-11 00:29:00,-13.598838,-30.044953
2016-02-11 00:30:00,-13.59743,-30.044803
2016-02-11 00:31:00,-13.59602,-30.044653
2016-02-11 00:32:00,-13.594612,-30.044493
2016-02-11 00:33:00,-13.593205,-30.04427
2016-02-11 00:34:00,-13.591792,-30.044072
2016-02-11 00:35:00,-13.590372,-30.04393
2016-02-11 00:36:00,-13.588957,-30.043758
2016-02-11 00:37:00,-13.587502,-30.043617
2016-02-11 00:38:00,-13.586097,-30.043418
2016-02-11 00:39:00,-13.584685,-30.043252
2016-02-11 00:40:00,-13.583267,-30.043068
2016-02-11 00:41:00,-13.581813,-30.04289
2016-02-11 00:42:00,-13.580353,-30.042678
2016-02-11 00:43:00,-13.578898,-30.04254
2016-02-11 00:44:00,-13.577477,-30.042333
2016-02-11 00:45:00,-13.576065,-30.042145
2016-02-11 00:46:00,-13.574682,-30.041983
2016-02-11 00:47:00,-13.573258,-30.04184
2016-02-11 00:48:00,-13.571782,-30.041697
2016-02-11 00:49:00,-13.570325,-30.04149
2016-02-11 00:50:00,-13.568857,-30.0413
2016-02-11 00:51:00,-13.567395,-30.041108
2016-02-11 00:52:00,-13.565978,-30.040945
2016-02-11 00:53:00,-13.564568,-30.04077
2016-02-11 00:54:00,-13.563172,-30.040577
2016-02-11 00:55:00,-13.561785,-30.040392
2016-02-11 00:56:00,-13.5604,-30.04021
2016-02-11 00:57:00,-13.559012,-30.04005
2016-02-11 00:58:00,-13.557617,-30.039887
2016-02-11 00:59:00,-13.556212,-30.039745
2016-02-11 01:00:00,-13.55482,-30.039573
2016-02-11 01:01:00,-13.55349,-30.03941
2016-02-11 01:02:00,-13.552157,-30.039242
2016-02-11 01:03:00,-13.550803,-30.039102
2016-02-11 01:04:00,-13.549415,-30.038942
2016-02-11 01:05:00,-13.548037,-30.038768
2016-02-11 01:06:00,-13.546652,-30.03861
2016-02-11 01:07:00,-13.545273,-30.038408
2016-02-11 01:08:00,-13.543843,-30.038242
2016-02-11 01:09:00,-13.542417,-30.038122
2016-02-11 01:10:00,-13.540998,-30.037928
2016-02-11 01:11:00,-13.53955,-30.037767
2016-02-11 01:12:00,-13.538135,-30.037597
2016-02-11 01:13:00,-13.536717,-30.037412
2016-02-11 01:14:00,-13.535322,-30.037235
2016-02-11 01:15:00,-13.533923,-30.037063
2016-02-11 01:16:00,-13.532542,-30.036897
2016-02-11 01:17:00,-13.531192,-30.036715
2016-02-11 01:18:00,-13.529815,-30.036572
2016-02-11 01:19:00,-13.52841,-30.036397
2016-02-11 01:20:00,-13.526982,-30.03623
2016-02-11 01:21:00,-13.525558,-30.036063
2016-02-11 01:22:00,-13.52413,-30.035872
2016-02-11 01:23:00,-13.522723,-30.035732
2016-02-11 01:24:00,-13.521322,-30.035562
2016-02-11 01:25:00,-13.519923,-30.035378
2016-02-11 01:26:00,-13.518502,-30.035202
2016-02-11 01:27:00,-13.517095,-30.035015
2016-02-11 01:28:00,-13.515687,-30.034825
2016-02-11 01:29:00,-13.5143,-30.034662
2016-02-11 01:30:00,-13.51294,-30.034512
2016-02-11 01:31:00,-13.5115,-30.034328
2016-02-11 01:32:00,-13.510055,-30.03414
2016-02-11 01:33:00,-13.508592,-30.033972
2016-02-11 01:34:00,-13.50715,-30.033765
2016-02-11 01:35:00,-13.505712,-30.033628
2016-02-11 01:36:00,-13.50429,-30.033412
2016-02-11 01:37:00,-13.502845,-30.03324
2016-02-11 01:38:00,-13.501415,-30.033095
2016-02-11 01:39:00,-13.499975,-30.03289
2016-02-11 01:40:00,-13.49856,-30.032705
2016-02-11 01:41:00,-13.497133,-30.03255
2016-02-11 01:42:00,-13.49568,-30.032372
2016-02-11 01:43:00,-13.494227,-30.032215
2016-02-11 01:44:00,-13.492765,-30.032058
2016-02-11 01:45:00,-13.491332,-30.031887
2016-02-11 01:46:00,-13.489868,-30.031663
2016-02-11 01:47:00,-13.488418,-30.031528
2016-02-11 01:48:00,-13.486965,-30.031363
2016-02-11 01:49:00,-13.485527,-30.031182
2016-02-11 01:50:00,-13.484063,-30.030983
2016-02-11 01:51:00,-13.482605,-30.030812
2016-02-11 01:52:00,-13.481167,-30.03065
2016-02-11 01:53:00,-13.47975,-30.030468
2016-02-11 01:54:00,-13.478317,-30.030287
2016-02-11 01:55:00,-13.4769,-30.030105
2016-02-11 01:56:00,-13.475488,-30.029895
2016-02-11 01:57:00,-13.474058,-30.029755
2016-02-11 01:58:00,-13.472675,-30.02963
2016-02-11 01:59:00,-13.471267,-30.029483
2016-02-11 02:00:00,-13.46985,-30.029288
2016-02-11 02:01:00,-13.46848,-30.029083
2016-02-11 02:02:00,-13.467077,-30.028923
2016-02-11 02:03:00,-13.465645,-30.028772
2016-02-11 02:04:00,-13.46423,-30.028583
2016-02-11 02:05:00,-13.462828,-30.028438
2016-02-11 02:06:00,-13.461422,-30.028257
2016-02-11 02:07:00,-13.460005,-30.028115
2016-02-11 02:08:00,-13.458602,-30.027953
2016-02-11 02:09:00,-13.457212,-30.027785
2016-02-11 02:10:00,-13.455823,-30.027572
2016-02-11 02:11:00,-13.454462,-30.027418
2016-02-11 02:12:00,-13.453075,-30.02727
2016-02-11 02:13:00,-13.451673,-30.027127
2016-02-11 02:14:00,-13.450243,-30.026952
2016-02-11 02:15:00,-13.448835,-30.026733
2016-02-11 02:16:00,-13.447472,-30.026592
2016-02-11 02:17:00,-13.446097,-30.026442
2016-02-11 02:18:00,-13.444688,-30.026298
2016-02-11 02:19:00,-13.443287,-30.026133
2016-02-11 02:20:00,-13.441847,-30.02594
2016-02-11 02:21:00,-13.440415,-30.025755
2016-02-11 02:22:00,-13.439003,-30.025617
2016-02-11 02:23:00,-13.437628,-30.025463
2016-02-11 02:24:00,-13.436247,-30.025313
2016-02-11 02:25:00,-13.434857,-30.02516
2016-02-11 02:26:00,-13.43347,-30.02494
2016-02-11 02:27:00,-13.432068,-30.024763
2016-02-11 02:28:00,-13.430708,-30.024648
2016-02-11 02:29:00,-13.429325,-30.02446
2016-02-11 02:30:00,-13.4279,-30.024253
2016-02-11 02:31:00,-13.426488,-30.024105
2016-02-11 02:32:00,-13.425048,-30.023942
2016-02-11 02:33:00,-13.423605,-30.023753
2016-02-11 02:34:00,-13.422175,-30.02359
2016-02-11 02:35:00,-13.420752,-30.023402
2016-02-11 02:36:00,-13.419312,-30.023222
2016-02-11 02:37:00,-13.417888,-30.023072
2016-02-11 02:38:00,-13.416467,-30.022905
2016-02-11 02:39:00,-13.415018,-30.022743
2016-02-11 02:40:00,-13.41359,-30.02257
2016-02-11 02:41:00,-13.412157,-30.02239
2016-02-11 02:42:00,-13.41071,-30.022215
2016-02-11 02:43:00,-13.409275,-30.022055
2016-02-11 02:44:00,-13.407883,-30.021883
2016-02-11 02:45:00,-13.406453,-30.021652
2016-02-11 02:46:00,-13.404998,-30.02149
2016-02-11 02:47:00,-13.403593,-30.021302
2016-02-11 02:48:00,-13.402172,-30.021153
2016-02-11 02:49:00,-13.400728,-30.020982
2016-02-11 02:50:00,-13.399278,-30.020798
2016-02-11 02:51:00,-13.39784,-30.020632
2016-02-11 02:52:00,-13.396413,-30.020467
2016-02-11 02:53:00,-13.39497,-30.020263
2016-02-11 02:54:00,-13.393513,-30.02007
2016-02-11 02:55:00,-13.392062,-30.019933
2016-02-11 02:56:00,-13.390598,-30.019743
2016-02-11 02:57:00,-13.389108,-30.019588
2016-02-11 02:58:00,-13.387648,-30.0194
2016-02-11 02:59:00,-13.386212,-30.019233
2016-02-11 03:00:00,-13.38478,-30.019042
2016-02-11 03:01:00,-13.383332,-30.018827
2016-02-11 03:02:00,-13.381865,-30.018672
2016-02-11 03:03:00,-13.380443,-30.0185
2016-02-11 03:04:00,-13.379008,-30.018337
2016-02-11 03:05:00,-13.377577,-30.018168
2016-02-11 03:06:00,-13.376145,-30.017977
2016-02-11 03:07:00,-13.37474,-30.017793
2016-02-11 03:08:00,-13.373303,-30.017613
2016-02-11 03:09:00,-13.371875,-30.0175
2016-02-11 03:10:00,-13.370445,-30.017305
2016-02-11 03:11:00,-13.368995,-30.017118
2016-02-11 03:12:00,-13.367543,-30.016933
2016-02-11 03:13:00,-13.36611,-30.016782
2016-02-11 03:14:00,-13.36468,-30.016593
2016-02-11 03:15:00,-13.36327,-30.016375
2016-02-11 03:16:00,-13.361857,-30.0162
2016-02-11 03:17:00,-13.360432,-30.016052
2016-02-11 03:18:00,-13.35898,-30.015885
2016-02-11 03:19:00,-13.35755,-30.015682
2016-02-11 03:20:00,-13.356085,-30.015485
2016-02-11 03:21:00,-13.354663,-30.015327
2016-02-11 03:22:00,-13.353243,-30.015147
2016-02-11 03:23:00,-13.351808,-30.01496
2016-02-11 03:24:00,-13.350353,-30.01481
2016-02-11 03:25:00,-13.348892,-30.014637
2016-02-11 03:26:00,-13.347473,-30.014482
2016-02-11 03:27:00,-13.346048,-30.01434
2016-02-11 03:28:00,-13.344612,-30.014152
2016-02-11 03:29:00,-13.343217,-30.013925
2016-02-11 03:30:00,-13.341777,-30.013727
2016-02-11 03:31:00,-13.34031,-30.013562
2016-02-11 03:32:00,-13.338872,-30.013397
2016-02-11 03:33:00,-13.337462,-30.013233
2016-02-11 03:34:00,-13.336082,-30.013058
2016-02-11 03:35:00,-13.334685,-30.012908
2016-02-11 03:36:00,-13.33327,-30.012732
2016-02-11 03:37:00,-13.331903,-30.012558
2016-02-11 03:38:00,-13.330523,-30.012388
2016-02-11 03:39:00,-13.329142,-30.012235
2016-02-11 03:40:00,-13.32774,-30.012092
2016-02-11 03:41:00,-13.326365,-30.011915
2016-02-11 03:42:00,-13.325002,-30.011712
2016-02-11 03:43:00,-13.323608,-30.01155
2016-02-11 03:44:00,-13.322227,-30.011383
2016-02-11 03:45:00,-13.320843,-30.011222
2016-02-11 03:46:00,-13.319468,-30.01106
2016-02-11 03:47:00,-13.318098,-30.01087
2016-02-11 03:48:00,-13.316733,-30.010697
2016-02-11 03:49:00,-13.315365,-30.010542
2016-02-11 03:50:00,-13.313995,-30.010385
2016-02-11 03:51:00,-13.312622,-30.010205
2016-02-11 03:52:00,-13.311247,-30.010038
2016-02-11 03:53:00,-13.309885,-30.009863
2016-02-11 03:54:00,-13.308545,-30.009738
2016-02-11 03:55:00,-13.307187,-30.009563
2016-02-11 03:56:00,-13.305817,-30.009382
2016-02-11 03:57:00,-13.304463,-30.009235
2016-02-11 03:58:00,-13.303098,-30.009052
2016-02-11 03:59:00,-13.301688,-30.00889
2016-02-11 04:00:00,-13.300293,-30.008695
2016-02-11 04:01:00,-13.298875,-30.008512
2016-02-11 04:02:00,-13.297448,-30.008327
2016-02-11 04:03:00,-13.295987,-30.008173
2016-02-11 04:04:00,-13.294542,-30.007997
2016-02-11 04:05:00,-13.29309,-30.007817
2016-02-11 04:06:00,-13.29165,-30.007657
2016-02-11 04:07:00,-13.290222,-30.007488
2016-02-11 04:08:00,-13.288773,-30.007295
2016-02-11 04:09:00,-13.287327,-30.007098
2016-02-11 04:10:00,-13.285883,-30.006925
2016-02-11 04:11:00,-13.284443,-30.006792
2016-02-11 04:12:00,-13.283032,-30.006597
2016-02-11 04:13:00,-13.281647,-30.006447
2016-02-11 04:14:00,-13.280217,-30.006235
2016-02-11 04:15:00,-13.278807,-30.006062
2016-02-11 04:16:00,-13.27739,-30.005915
2016-02-11 04:17:00,-13.275978,-30.00572
2016-02-11 04:18:00,-13.27452,-30.005563
2016-02-11 04:19:00,-13.273087,-30.005342
2016-02-11 04:20:00,-13.271633,-30.005198
2016-02-11 04:21:00,-13.270208,-30.004998
2016-02-11 04:22:00,-13.268788,-30.004807
2016-02-11 04:23:00,-13.267388,-30.004643
2016-02-11 04:24:00,-13.265982,-30.004512
2016-02-11 04:25:00,-13.264572,-30.004323
2016-02-11 04:26:00,-13.26319,-30.004118
2016-02-11 04:27:00,-13.261837,-30.003925
2016-02-11 04:28:00,-13.2605,-30.003793
2016-02-11 04:29:00,-13.259153,-30.003642
2016-02-11 04:30:00,-13.257793,-30.003478
2016-02-11 04:31:00,-13.256432,-30.003312
2016-02-11 04:32:00,-13.25509,-30.003138
2016-02-11 04:33:00,-13.253733,-30.002998
2016-02-11 04:34:00,-13.25238,-30.002825
2016-02-11 04:35:00,-13.251027,-30.002665
2016-02-11 04:36:00,-13.249683,-30.002508
2016-02-11 04:37:00,-13.248305,-30.002365
2016-02-11 04:38:00,-13.246887,-30.002188
2016-02-11 04:39:00,-13.2455,-30.002007
2016-02-11 04:40:00,-13.244098,-30.001843
2016-02-11 04:41:00,-13.242695,-30.001667
2016-02-11 04:42:00,-13.24134,-30.001522
2016-02-11 04:43:00,-13.239972,-30.001345
2016-02-11 04:44:00,-13.238598,-30.00117
2016-02-11 04:45:00,-13.237217,-30.000975
2016-02-11 04:46:00,-13.235863,-30.000822
2016-02-11 04:47:00,-13.234532,-30.000652
2016-02-11 04:48:00,-13.233165,-30.000447
2016-02-11 04:49:00,-13.231763,-30.000292
2016-02-11 04:50:00,-13.230397,-30.000108
2016-02-11 04:51:00,-13.22905,-29.999953
2016-02-11 04:52:00,-13.227707,-29.99982
2016-02-11 04:53:00,-13.226308,-29.99968
2016-02-11 04:54:00,-13.22489,-29.999458
2016-02-11 04:55:00,-13.223495,-29.99931
2016-02-11 04:56:00,-13.222095,-29.999127
2016-02-11 04:57:00,-13.220707,-29.998947
2016-02-11 04:58:00,-13.219333,-29.998725
2016-02-11 04:59:00,-13.217967,-29.998545
2016-02-11 05:00:00,-13.216583,-29.998413
2016-02-11 05:01:00,-13.2152,-29.998268
2016-02-11 05:02:00,-13.213798,-29.998125
2016-02-11 05:03:00,-13.212403,-29.997968
2016-02-11 05:04:00,-13.210998,-29.997753
2016-02-11 05:05:00,-13.209565,-29.99757
2016-02-11 05:06:00,-13.208162,-29.997383
2016-02-11 05:07:00,-13.206782,-29.997227
2016-02-11 05:08:00,-13.205397,-29.997048
2016-02-11 05:09:00,-13.204015,-29.996907
2016-02-11 05:10:00,-13.202638,-29.996768
2016-02-11 05:11:00,-13.20127,-29.9966
2016-02-11 05:12:00,-13.199912,-29.996413
2016-02-11 05:13:00,-13.198582,-29.996218
2016-02-11 05:14:00,-13.197223,-29.99606
2016-02-11 05:15:00,-13.195878,-29.995895
2016-02-11 05:16:00,-13.194547,-29.995775
2016-02-11 05:17:00,-13.193207,-29.995627
2016-02-11 05:18:00,-13.191855,-29.995432
2016-02-11 05:19:00,-13.190498,-29.995263
2016-02-11 05:20:00,-13.189153,-29.995062
2016-02-11 05:21:00,-13.18777,-29.994893
2016-02-11 05:22:00,-13.18637,-29.994742
2016-02-11 05:23:00,-13.184972,-29.994585
2016-02-11 05:24:00,-13.18357,-29.994422
2016-02-11 05:25:00,-13.182167,-29.994248
2016-02-11 05:26:00,-13.180807,-29.994105
2016-02-11 05:27:00,-13.179433,-29.993952
2016-02-11 05:28:00,-13.178032,-29.993775
2016-02-11 05:29:00,-13.176632,-29.993582
2016-02-11 05:30:00,-13.175228,-29.993392
2016-02-11 05:31:00,-13.17384,-29.993193
2016-02-11 05:32:00,-13.172473,-29.993035
2016-02-11 05:33:00,-13.171102,-29.99287
2016-02-11 05:34:00,-13.169757,-29.992727
2016-02-11 05:35:00,-13.168373,-29.992537
2016-02-11 05:36:00,-13.166993,-29.992365
2016-02-11 05:37:00,-13.165608,-29.992185
2016-02-11 05:38:00,-13.164207,-29.992033
2016-02-11 05:39:00,-13.162822,-29.991858
2016-02-11 05:40:00,-13.161423,-29.991655
2016-02-11 05:41:00,-13.160045,-29.99146
2016-02-11 05:42:00,-13.15866,-29.991318
2016-02-11 05:43:00,-13.15728,-29.99118
2016-02-11 05:44:00,-13.155908,-29.990998
2016-02-11 05:45:00,-13.15453,-29.99082
2016-02-11 05:46:00,-13.153152,-29.990637
2016-02-11 05:47:00,-13.15177,-29.990477
2016-02-11 05:48:00,-13.150373,-29.9903
2016-02-11 05:49:00,-13.148973,-29.990167
2016-02-11 05:50:00,-13.14757,-29.989993
2016-02-11 05:51:00,-13.146167,-29.989797
2016-02-11 05:52:00,-13.144803,-29.98964
2016-02-11 05:53:00,-13.143467,-29.989498
2016-02-11 05:54:00,-13.14212,-29.989343
2016-02-11 05:55:00,-13.140752,-29.989173
2016-02-11 05:56:00,-13.1394,-29.98903
2016-02-11 05:57:00,-13.138082,-29.988857
2016-02-11 05:58:00,-13.136788,-29.988698
2016-02-11 05:59:00,-13.13546,-29.988515
2016-02-11 06:00:00,-13.134117,-29.988343
2016-02-11 06:01:00,-13.132803,-29.988207
2016-02-11 06:02:00,-13.131478,-29.988035
2016-02-11 06:03:00,-13.130122,-29.987877
2016-02-11 06:04:00,-13.128775,-29.987727
2016-02-11 06:05:00,-13.12744,-29.987543
2016-02-11 06:06:00,-13.126073,-29.987345
2016-02-11 06:07:00,-13.124728,-29.987208
2016-02-11 06:08:00,-13.123412,-29.987055
2016-02-11 06:09:00,-13.12207,-29.986867
2016-02-11 06:10:00,-13.120705,-29.986717
2016-02-11 06:11:00,-13.119335,-29.986562
2016-02-11 06:12:00,-13.117975,-29.986377
2016-02-11 06:13:00,-13.11661,-29.9862
2016-02-11 06:14:00,-13.11527,-29.986045
2016-02-11 06:15:00,-13.11395,-29.98589
2016-02-11 06:16:00,-13.112583,-29.985737
2016-02-11 06:17:00,-13.111222,-29.985553
2016-02-11 06:18:00,-13.109843,-29.985388
2016-02-11 06:19:00,-13.108453,-29.985195
2016-02-11 06:20:00,-13.107065,-29.985037
2016-02-11 06:21:00,-13.105715,-29.984838
2016-02-11 06:22:00,-13.10436,-29.984678
2016-02-11 06:23:00,-13.103027,-29.984515
2016-02-11 06:24:00,-13.101667,-29.984338
2016-02-11 06:25:00,-13.10032,-29.984168
2016-02-11 06:26:00,-13.098978,-29.984012
2016-02-11 06:27:00,-13.097622,-29.983855
2016-02-11 06:28:00,-13.096268,-29.98367
2016-02-11 06:29:00,-13.094903,-29.983502
2016-02-11 06:30:00,-13.093547,-29.98333
2016-02-11 06:31:00,-13.092173,-29.983155
2016-02-11 06:32:00,-13.090817,-29.982987
2016-02-11 06:33:00,-13.089472,-29.98283
2016-02-11 06:34:00,-13.088135,-29.98266
2016-02-11 06:35:00,-13.086787,-29.982493
2016-02-11 06:36:00,-13.085423,-29.982342
2016-02-11 06:37:00,-13.084058,-29.982182
2016-02-11 06:38:00,-13.0827,-29.982022
2016-02-11 06:39:00,-13.081342,-29.981828
2016-02-11 06:40:00,-13.079982,-29.981645
2016-02-11 06:41:00,-13.078635,-29.981492
2016-02-11 06:42:00,-13.077325,-29.981302
2016-02-11 06:43:00,-13.076,-29.981095
2016-02-11 06:44:00,-13.074655,-29.980953
2016-02-11 06:45:00,-13.073297,-29.980797
2016-02-11 06:46:00,-13.071918,-29.980662
2016-02-11 06:47:00,-13.070562,-29.980468
2016-02-11 06:48:00,-13.069208,-29.980318
2016-02-11 06:49:00,-13.067888,-29.980163
2016-02-11 06:50:00,-13.066533,-29.979992
2016-02-11 06:51:00,-13.065177,-29.979852
2016-02-11 06:52:00,-13.063818,-29.979688
2016-02-11 06:53:00,-13.062463,-29.979508
2016-02-11 06:54:00,-13.061103,-29.979345
2016-02-11 06:55:00,-13.059727,-29.97916
2016-02-11 06:56:00,-13.058352,-29.978973
2016-02-11 06:57:00,-13.056963,-29.9788
2016-02-11 06:58:00,-13.055577,-29.97863
2016-02-11 06:59:00,-13.054192,-29.978463
2016-02-11 07:00:00,-13.05281,-29.978345
2016-02-11 07:01:00,-13.051428,-29.978148
2016-02-11 07:02:00,-13.050033,-29.977973
2016-02-11 07:03:00,-13.048638,-29.977763
2016-02-11 07:04:00,-13.047258,-29.97762
2016-02-11 07:05:00,-13.045863,-29.977435
2016-02-11 07:06:00,-13.044463,-29.977252
2016-02-11 07:07:00,-13.043035,-29.977098
2016-02-11 07:08:00,-13.041603,-29.97693
2016-02-11 07:09:00,-13.040172,-29.97677
2016-02-11 07:10:00,-13.038748,-29.97657
2016-02-11 07:11:00,-13.037363,-29.97638
2016-02-11 07:12:00,-13.03594,-29.976213
2016-02-11 07:13:00,-13.034547,-29.976058
2016-02-11 07:14:00,-13.033118,-29.975835
2016-02-11 07:15:00,-13.031697,-29.975675
2016-02-11 07:16:00,-13.030322,-29.975533
2016-02-11 07:17:00,-13.02895,-29.975365
2016-02-11 07:18:00,-13.027603,-29.975187
2016-02-11 07:19:00,-13.026253,-29.975048
2016-02-11 07:20:00,-13.024902,-29.974888
2016-02-11 07:21:00,-13.023535,-29.974702
2016-02-11 07:22:00,-13.022147,-29.974532
2016-02-11 07:23:00,-13.02076,-29.974348
2016-02-11 07:24:00,-13.019383,-29.974187
2016-02-11 07:25:00,-13.01803,-29.974002
2016-02-11 07:26:00,-13.016672,-29.973847
2016-02-11 07:27:00,-13.015268,-29.973663
2016-02-11 07:28:00,-13.013862,-29.973463
2016-02-11 07:29:00,-13.012428,-29.973308
2016-02-11 07:30:00,-13.011022,-29.973153
2016-02-11 07:31:00,-13.00964,-29.972968
2016-02-11 07:32:00,-13.008247,-29.972822
2016-02-11 07:33:00,-13.006858,-29.972632
2016-02-11 07:34:00,-13.005478,-29.97245
2016-02-11 07:35:00,-13.004085,-29.972268
2016-02-11 07:36:00,-13.0027,-29.972093
2016-02-11 07:37:00,-13.00134,-29.97192
2016-02-11 07:38:00,-12.999978,-29.971718
2016-02-11 07:39:00,-12.998608,-29.97157
2016-02-11 07:40:00,-12.997223,-29.971395
2016-02-11 07:41:00,-12.995852,-29.97127
2016-02-11 07:42:00,-12.99448,-29.971112
2016-02-11 07:43:00,-12.993077,-29.970888
2016-02-11 07:44:00,-12.991688,-29.970708
2016-02-11 07:45:00,-12.990335,-29.970535
2016-02-11 07:46:00,-12.98899,-29.970358
2016-02-11 07:47:00,-12.987668,-29.9702
2016-02-11 07:48:00,-12.986352,-29.97004
2016-02-11 07:49:00,-12.98505,-29.969892
2016-02-11 07:50:00,-12.983713,-29.969745
2016-02-11 07:51:00,-12.982392,-29.969608
2016-02-11 07:52:00,-12.981065,-29.969488
2016-02-11 07:53:00,-12.979755,-29.96926
2016-02-11 07:54:00,-12.978418,-29.969092
2016-02-11 07:55:00,-12.977077,-29.968878
2016-02-11 07:56:00,-12.97572,-29.968708
2016-02-11 07:57:00,-12.974377,-29.968558
2016-02-11 07:58:00,-12.973058,-29.968428
2016-02-11 07:59:00,-12.97171,-29.968283
2016-02-11 08:00:00,-12.970347,-29.96812
2016-02-11 08:01:00,-12.969007,-29.96795
2016-02-11 08:02:00,-12.967652,-29.967792
2016-02-11 08:03:00,-12.96629,-29.967573
2016-02-11 08:04:00,-12.96491,-29.96738
2016-02-11 08:05:00,-12.963508,-29.967225
2016-02-11 08:06:00,-12.962128,-29.967033
2016-02-11 08:07:00,-12.960718,-29.966855
2016-02-11 08:08:00,-12.959322,-29.966705
2016-02-11 08:09:00,-12.957917,-29.966558
2016-02-11 08:10:00,-12.956522,-29.966362
2016-02-11 08:11:00,-12.955153,-29.966207
2016-02-11 08:12:00,-12.953777,-29.966008
2016-02-11 08:13:00,-12.952377,-29.96583
2016-02-11 08:14:00,-12.950992,-29.965647
2016-02-11 08:15:00,-12.949612,-29.965477
2016-02-11 08:16:00,-12.948268,-29.965317
2016-02-11 08:17:00,-12.946908,-29.965103
2016-02-11 08:18:00,-12.945558,-29.964957
2016-02-11 08:19:00,-12.944212,-29.964785
2016-02-11 08:20:00,-12.942837,-29.964623
2016-02-11 08:21:00,-12.941438,-29.964442
2016-02-11 08:22:00,-12.940045,-29.964297
2016-02-11 08:23:00,-12.93871,-29.964147
2016-02-11 08:24:00,-12.937335,-29.963995
2016-02-11 08:25:00,-12.93597,-29.963802
2016-02-11 08:26:00,-12.934587,-29.963603
2016-02-11 08:27:00,-12.933188,-29.963422
2016-02-11 08:28:00,-12.931797,-29.963288
2016-02-11 08:29:00,-12.930428,-29.963113
2016-02-11 08:30:00,-12.92904,-29.962907
2016-02-11 08:31:00,-12.927637,-29.96273
2016-02-11 08:32:00,-12.926242,-29.96255
2016-02-11 08:33:00,-12.924857,-29.962368
2016-02-11 08:34:00,-12.92348,-29.96222
2016-02-11 08:35:00,-12.922093,-29.962013
2016-02-11 08:36:00,-12.920702,-29.961833
2016-02-11 08:37:00,-12.919343,-29.961685
2016-02-11 08:38:00,-12.917942,-29.961527
2016-02-11 08:39:00,-12.916552,-29.961362
2016-02-11 08:40:00,-12.91514,-29.961193
2016-02-11 08:41:00,-12.913733,-29.961018
2016-02-11 08:42:00,-12.912347,-29.960825
2016-02-11 08:43:00,-12.910992,-29.960633
2016-02-11 08:44:00,-12.909633,-29.96048
2016-02-11 08:45:00,-12.908285,-29.960307
2016-02-11 08:46:00,-12.906963,-29.960165
2016-02-11 08:47:00,-12.905643,-29.959997
2016-02-11 08:48:00,-12.90429,-29.95981
2016-02-11 08:49:00,-12.902943,-29.959615
2016-02-11 08:50:00,-12.901597,-29.959427
2016-02-11 08:51:00,-12.900227,-29.959282
2016-02-11 08:52:00,-12.898877,-29.959107
2016-02-11 08:53:00,-12.89749,-29.958943
2016-02-11 08:54:00,-12.896117,-29.958755
2016-02-11 08:55:00,-12.894738,-29.958602
2016-02-11 08:56:00,-12.893342,-29.958453
2016-02-11 08:57:00,-12.891947,-29.958278
2016-02-11 08:58:00,-12.890578,-29.958087
2016-02-11 08:59:00,-12.889223,-29.957895
2016-02-11 09:00:00,-12.887847,-29.957742
2016-02-11 09:01:00,-12.886468,-29.957568
2016-02-11 09:02:00,-12.885092,-29.95741
2016-02-11 09:03:00,-12.883728,-29.957235
2016-02-11 09:04:00,-12.882362,-29.957065
2016-02-11 09:05:00,-12.881007,-29.956885
2016-02-11 09:06:00,-12.879615,-29.956727
