date,symbol,open,close,low,high,volume
2010-05-07,GOOG,499.970866,493.140845,481.330824,505.320871,10216000.0
2010-05-10,AAPL,250.25,253.99000499999997,248.529987,254.649994,246076600.0
2010-05-10,GOOG,513.9708929999999,521.650892,512.600876,522.820912,8286800.0
2010-05-11,AAPL,251.83999599999999,256.51999700000005,250.499992,259.89000699999997,212226700.0
2010-05-11,GOOG,515.6709089999999,509.05087000000003,508.22086500000006,519.880912,6670000.0
2010-05-12,AAPL,259.240005,262.090004,258.699993,263.130001,163594900.0
2010-05-12,GOOG,512.040892,505.390865,502.00085,512.040892,7732400.0
2010-05-13,AAPL,263.21999,258.360012,256.399994,265.000004,149928100.0
2010-05-13,GOOG,516.500914,510.88088899999997,510.37086500000004,522.000893,6676400.0
2010-05-14,AAPL,255.159992,253.819988,249.499996,256.47999599999997,189840700.0
2010-05-14,GOOG,509.770876,507.530879,496.250853,510.990888,8262800.0
2010-05-17,AAPL,254.700008,254.219997,247.70999500000002,256.17998900000003,190708700.0
2010-05-17,GOOG,506.780854,507.970877,498.350862,508.360884,5608400.0
2010-05-18,AAPL,256.980007,252.360008,250.25998700000002,258.550003,195669600.0
2010-05-18,GOOG,510.00086100000004,498.370864,497.07084100000003,510.97088499999995,5672100.0
2010-05-19,AAPL,249.499996,248.33999599999999,244.85001,252.919994,256431700.0
2010-05-19,GOOG,496.260839,494.43085199999996,487.740849,499.440871,6917100.0
2010-05-20,AAPL,241.88000899999997,237.75999500000003,236.209999,243.849987,320728800.0
2010-05-20,GOOG,485.07084000000003,475.01082599999995,473.8008,485.580833,9863400.0
2010-05-21,AAPL,232.819988,242.31999199999998,231.349995,244.499989,305972800.0
2010-05-21,GOOG,469.06080199999997,472.05082300000004,464.400783,485.000846,19454100.0
2010-05-24,AAPL,247.27999900000003,246.75998700000002,246.26000200000001,250.900002,188559700.0
2010-05-24,GOOG,480.73083499999996,477.160826,476.800808,489.790836,8723600.0
2010-05-25,AAPL,239.34999100000002,245.220005,237.16000699999998,246.75998700000002,262001600.0
2010-05-25,GOOG,468.150816,477.070829,464.01080700000006,477.450819,6057300.0
2010-05-26,AAPL,250.080009,244.109993,243.750011,252.12999,212663500.0
2010-05-26,GOOG,482.07083200000005,475.47082699999993,475.000809,489.76084699999996,6977200.0
2010-05-27,AAPL,250.599995,253.34999100000002,249.11000099999998,253.89000299999998,166570600.0
2010-05-27,GOOG,484.950824,490.46085,481.050817,492.31084000000004,5639200.0
2010-05-28,AAPL,259.389996,256.880005,253.34999100000002,259.400009,203903700.0
2010-05-28,GOOG,492.74085199999996,485.630824,483.00082000000003,493.450841,5811200.0
2010-06-01,AAPL,259.690002,260.830002,258.95999900000004,265.939999,219118200.0
2010-06-01,GOOG,480.430825,482.370842,480.120829,491.060839,5353500.0
2010-06-02,AAPL,264.53999300000004,263.949993,260.32999,264.799999,172137000.0
2010-06-02,GOOG,486.680828,493.37086100000005,481.460826,493.870837,5100500.0
2010-06-03,AAPL,265.180008,263.11998700000004,260.409992,265.550003,162526700.0
2010-06-03,GOOG,495.11085199999997,505.600878,494.70084199999997,508.00086600000003,7328700.0
2010-06-04,AAPL,258.209995,255.96001099999998,254.629993,261.900013,189576100.0
2010-06-04,GOOG,499.72084800000005,498.720866,496.70083700000004,509.25086699999997,7869900.0
2010-06-07,AAPL,258.289997,250.940002,250.550007,259.14999,221735500.0
2010-06-07,GOOG,499.06085,485.520825,483.150825,500.910871,7292500.0
2010-06-08,AAPL,253.240002,249.330006,245.650002,253.79998799999998,250192600.0
2010-06-08,GOOG,487.85084900000004,484.780816,477.540816,488.840845,5390200.0
2010-06-09,AAPL,251.47000099999997,243.20001200000002,242.490009,251.899998,213657500.0
2010-06-09,GOOG,487.22084,474.020799,472.00080099999997,488.88085099999995,5478300.0
2010-06-10,AAPL,244.83999599999999,250.510006,242.19998900000002,250.98000299999998,194089000.0
2010-06-10,GOOG,480.370817,487.01082699999995,475.840831,488.50083,5175000.0
2010-06-11,AAPL,248.23000699999997,253.50999500000003,247.369987,253.859989,136439800.0
2010-06-11,GOOG,482.500814,488.50083,481.620817,488.71084299999995,3576600.0
2010-06-14,AAPL,255.96001099999998,254.27999900000003,254.010006,259.14999,150740100.0
2010-06-14,GOOG,494.480843,483.19083099999995,483.19083099999995,494.500846,4096000.0
2010-06-15,AAPL,255.64000299999998,259.690002,255.5,259.850006,146268500.0
2010-06-15,GOOG,483.08083099999993,497.990843,482.180832,500.40084800000005,8551100.0
2010-06-16,AAPL,261.09999500000004,267.249989,260.629997,267.75,195919500.0
2010-06-16,GOOG,496.170842,501.270859,496.11086500000005,504.000876,4595600.0
2010-06-17,AAPL,270.59999799999997,271.86998700000004,269.5,272.899998,218213800.0
2010-06-17,GOOG,503.45087800000005,500.080866,496.69085099999995,505.870869,3969300.0
2010-06-18,AAPL,272.249996,274.07001099999997,271.41999100000004,274.999992,196155400.0
2010-06-18,GOOG,502.51087300000006,500.03084400000006,498.13086200000004,503.47085,5767200.0
2010-06-21,AAPL,277.68998700000003,270.170002,268.72999599999997,279.009991,194122600.0
2010-06-21,GOOG,499.900872,488.560838,484.890846,500.97084900000004,5989200.0
2010-06-22,AAPL,272.160007,273.850006,271.499992,275.97000099999997,179315500.0
2010-06-22,GOOG,489.900836,486.25084699999996,485.730838,496.600854,4456000.0
2010-06-23,AAPL,274.58000899999996,270.969994,267.89999,274.660011,192114300.0
2010-06-23,GOOG,486.890842,482.05082999999996,478.16080800000003,486.890842,4073300.0
2010-06-24,AAPL,271.000008,268.999989,268.09999500000004,273.200005,178569300.0
2010-06-24,GOOG,479.66082800000004,475.10082300000005,473.260819,482.750832,3801300.0
2010-06-25,AAPL,270.06001299999997,266.699989,265.810009,270.27000400000003,137485600.0
2010-06-25,GOOG,477.060813,472.68080199999997,470.560821,477.650816,4507100.0
2010-06-28,AAPL,266.930008,268.299999,264.519993,269.749992,146237000.0
2010-06-28,GOOG,472.590805,472.08081200000004,469.01080999999994,477.550833,3537700.0
2010-06-29,AAPL,264.12001000000004,256.170002,254.299999,264.390003,283336200.0
2010-06-29,GOOG,463.440807,454.260789,451.120762,464.550788,7030400.0
2010-06-30,AAPL,256.709988,251.530003,250.00999500000003,257.96999,184863000.0
2010-06-30,GOOG,454.96079199999997,444.95076900000004,444.720753,457.83079699999996,7233400.0
2010-07-01,AAPL,254.299999,248.48,243.220013,254.80001099999998,255724000.0
2010-07-01,GOOG,445.290754,439.490765,433.630737,448.40076100000005,7053500.0
2010-07-02,AAPL,250.49000499999997,246.93999100000002,243.20001200000002,250.929989,173460700.0
2010-07-02,GOOG,441.620762,436.550735,436.000737,442.28076,3886400.0
2010-07-06,AAPL,251.000004,248.62999,246.16,252.799992,153808900.0
2010-07-06,GOOG,444.00074800000004,436.07076100000006,433.630737,447.67077,5139300.0
2010-07-07,AAPL,250.49000499999997,258.670006,249.749989,258.770008,163639000.0
2010-07-07,GOOG,438.310758,450.20075999999995,435.380745,451.29077,6282800.0
2010-07-08,AAPL,262.48,258.089993,254.88999900000002,262.900009,184536100.0
2010-07-08,GOOG,453.55076900000006,456.56079400000004,449.660779,457.33079100000003,5357700.0
2010-07-09,AAPL,256.889992,259.61998700000004,255.159992,259.899994,108330600.0
2010-07-09,GOOG,471.960796,467.490788,462.780778,473.260819,8695400.0
2010-07-12,AAPL,258.53000299999997,257.29000099999996,254.860012,261.84999799999997,140719600.0
2010-07-12,GOOG,472.37080599999996,475.83081500000003,471.080799,479.440828,6693700.0
2010-07-13,AAPL,256.319992,251.79999500000002,246.42999300000002,256.399994,297731000.0
2010-07-13,GOOG,482.25082599999996,489.200833,480.28082,492.99084000000005,7982300.0
2010-07-14,AAPL,249.379993,252.73000299999998,249.000011,255.800007,203011900.0
2010-07-14,GOOG,489.880833,491.340847,486.460829,493.83083200000004,6259300.0
2010-07-15,AAPL,248.23000699999997,251.450001,247.299999,256.969994,206216500.0
2010-07-15,GOOG,491.730854,494.020842,482.680838,494.70084199999997,9752800.0
2010-07-16,AAPL,253.18,249.900005,248.410011,254.97000099999997,259964600.0
2010-07-16,GOOG,469.12080999999995,459.61079299999994,459.52079699999996,470.560821,15708200.0
2010-07-19,AAPL,249.88000499999998,245.58001299999998,239.60001,249.88000499999998,256119500.0
2010-07-19,GOOG,461.010799,466.18080999999995,457.52077099999997,469.650805,9134700.0
2010-07-20,AAPL,242.900005,251.890011,240.010006,252.899994,268737700.0
2010-07-20,GOOG,461.03080199999994,481.590829,460.60079,482.990834,8139300.0
2010-07-21,AAPL,265.089993,254.23999799999999,253.999992,265.149994,296417800.0
2010-07-21,GOOG,484.000833,477.50081100000006,475.430822,485.70081799999997,6583700.0
2010-07-22,AAPL,257.679996,259.02,255.31000899999998,259.999996,161329700.0
2010-07-22,GOOG,483.230836,484.81083600000005,482.480842,488.98083399999996,4311400.0
2010-07-23,AAPL,257.089996,259.939995,256.279991,260.380005,133347200.0
2010-07-23,GOOG,480.770809,490.06082699999996,480.010829,490.5908519999999,4545700.0
2010-07-26,AAPL,259.999996,259.280006,257.710011,260.09999799999997,105137900.0
2010-07-26,GOOG,489.09083300000003,488.97084800000005,484.88083,490.750843,4005200.0
2010-07-27,AAPL,260.870003,264.08000899999996,260.300003,264.799999,146192900.0
2010-07-27,GOOG,490.58083600000003,492.630853,490.170826,497.500854,4920700.0
2010-07-28,AAPL,263.669987,260.959991,260.249989,265.990013,129996300.0
2010-07-28,GOOG,494.940844,484.35083499999996,482.670822,495.25084000000004,5010600.0
2010-07-29,AAPL,260.70999900000004,258.10999300000003,256.099987,262.64999,160951700.0
2010-07-29,GOOG,485.95083700000004,484.990829,479.330829,488.88085099999995,5371000.0
2010-07-30,AAPL,255.889996,257.25,254.900013,259.699989,112052500.0
2010-07-30,GOOG,479.65081100000003,484.850841,479.14081799999997,487.360829,4304100.0
2010-08-02,AAPL,260.440006,261.84999799999997,259.61998700000004,262.589989,107013900.0
2010-08-02,GOOG,488.99085,490.41082800000004,486.940833,493.28083399999997,3731300.0
2010-08-03,AAPL,261.01000600000003,261.93,259.42001,263.259991,104413400.0
2010-08-03,GOOG,490.50085599999994,489.830841,486.760839,492.460845,3618100.0
2010-08-04,AAPL,262.840008,262.980011,260.30998999999997,264.279987,105093800.0
2010-08-04,GOOG,492.180838,506.320853,491.050853,507.000884,7653500.0
2010-08-05,AAPL,261.72999599999997,261.700008,260.549995,263.17998900000003,72274300.0
2010-08-05,GOOG,505.890872,508.10087999999996,503.560878,508.60088600000006,4858900.0
2010-08-06,AAPL,259.779991,260.090012,257.630009,261.48999,111224400.0
2010-08-06,GOOG,505.400882,500.22085400000003,496.05085599999995,505.740867,6663800.0
2010-08-09,AAPL,261.48000299999995,261.749996,259.57,262.15000499999996,75782000.0
2010-08-09,GOOG,502.250869,505.35085999999995,501.36085599999996,505.50086500000003,3758300.0
2010-08-10,AAPL,259.850006,259.409996,257.550007,260.449993,112980000.0
2010-08-10,GOOG,502.350852,503.71085199999993,498.57086100000004,506.000871,4163400.0
2010-08-11,AAPL,255.399998,250.18999900000003,249.80999,255.68999100000002,155013600.0
2010-08-11,GOOG,497.73083899999995,491.74084000000005,491.500838,498.00086,4462600.0
2010-08-12,AAPL,246.68999900000003,251.790009,246.11999900000004,253.099998,133730100.0
2010-08-12,GOOG,483.940825,492.01083,482.51083099999994,494.750834,4425700.0
2010-08-13,AAPL,251.650005,249.099987,249.09,251.87999700000003,88717300.0
2010-08-13,GOOG,489.00083600000005,486.35083,486.010845,491.190842,3883800.0
2010-08-16,AAPL,247.580006,247.640007,246.62001,250.00999500000003,79607500.0
2010-08-16,GOOG,483.680821,485.59081900000007,480.50081900000004,489.87084699999997,2619700.0
2010-08-17,AAPL,250.080009,251.970013,249.19998900000002,254.629993,105660100.0
2010-08-17,GOOG,488.53084900000005,490.52082800000005,486.03084800000005,494.70084199999997,3795400.0
2010-08-18,AAPL,252.360008,253.070011,251.57998999999998,254.669994,84924000.0
2010-08-18,GOOG,490.44084699999996,482.15081200000003,481.55082300000004,490.870829,5392800.0
2010-08-19,AAPL,252.83999300000002,249.88000499999998,248.680004,253.48000699999997,106676500.0
2010-08-19,GOOG,481.01081100000005,467.970792,467.25078600000006,482.51083099999994,7879300.0
2010-08-20,AAPL,249.390007,249.63999900000002,249.000011,253.919991,96057500.0
2010-08-20,GOOG,467.970792,462.02079800000007,461.020785,471.59082199999995,7864500.0
2010-08-23,AAPL,251.790009,245.799992,245.249992,252.0,103510400.0
2010-08-23,GOOG,461.50078899999994,464.07078499999994,457.73078399999997,468.25079900000003,5994700.0
2010-08-24,AAPL,242.66998700000002,239.930004,238.650002,243.000008,150641400.0
2010-08-24,GOOG,457.700795,451.390783,450.920766,458.370779,5546000.0
2010-08-25,AAPL,238.040001,242.889992,237.200008,243.98998999999998,149216900.0
2010-08-25,GOOG,450.00076399999995,454.620776,450.00076399999995,457.81079500000004,5203500.0
2010-08-26,AAPL,245.44999700000002,240.27999900000003,240.27999900000003,245.750004,116626300.0
2010-08-26,GOOG,456.060788,450.980774,450.440762,457.26079699999997,3567200.0
2010-08-27,AAPL,241.749992,241.62000299999997,235.559998,242.610012,137097800.0
2010-08-27,GOOG,452.56077300000004,458.83078,447.650767,459.99078399999996,4642100.0
2010-08-30,AAPL,240.76001000000002,242.499996,240.68000800000002,245.750004,95822300.0
2010-08-30,GOOG,459.15079199999997,452.690775,452.42078499999997,459.760798,2471900.0
2010-08-31,AAPL,241.849995,243.10001,240.349987,244.55999,105196700.0
2010-08-31,GOOG,450.11076299999996,450.02076600000004,448.000768,454.87079500000004,3908100.0
2010-09-01,AAPL,247.46999,250.330002,246.280003,251.45998799999998,174259400.0
2010-09-01,GOOG,454.980795,460.330799,452.50076500000006,464.94079500000004,6480700.0
