Date,Longitude,Latitude
2016:015:11:06:41.0770,-15.901338333333333,-25.863388333333333
2016:015:11:48:21.0774,-15.877261666666667,-25.97956
2016:015:12:30:01.0779,-15.854178333333333,-26.095161666666666
2016:015:13:11:44.0787,-15.82831,-26.216526666666667
2016:015:13:53:24.0781,-15.803886666666667,-26.338068333333332
2016:015:14:35:04.0756,-15.78135,-26.458121666666667
2016:015:15:16:44.0721,-15.754855,-26.5825
2016:015:15:58:24.0846,-15.730173333333333,-26.70722
2016:015:16:40:04.0821,-15.705671666666667,-26.829053333333334
2016:015:17:21:44.0797,-15.679586666666667,-26.951663333333332
2016:015:18:03:24.0783,-15.65534,-27.075475
2016:015:18:45:04.0769,-15.631043333333333,-27.196813333333335
2016:015:19:26:44.0764,-15.605976666666667,-27.317361666666667
2016:015:20:08:24.0750,-15.57943,-27.436786666666666
2016:015:20:50:04.0795,-15.555225,-27.554166666666667
2016:015:21:31:44.0780,-15.532856666666667,-27.67009
2016:015:22:13:24.0847,-15.508413333333333,-27.78865
2016:015:22:55:04.0713,-15.482971666666666,-27.909103333333334
2016:015:23:36:44.0708,-15.456298333333333,-28.031386666666666
2016:016:00:00:00.0686,-15.442406666666667,-28.099558333333334
2016:016:00:41:40.0851,-15.420618333333334,-28.218668333333333
2016:016:01:23:20.0857,-15.395933333333334,-28.338158333333332
2016:016:02:05:00.0832,-15.369761666666667,-28.456376666666667
2016:016:02:46:40.0778,-15.344501666666666,-28.576361666666667
2016:016:03:28:20.0735,-15.321455,-28.696161666666665
2016:016:04:10:00.0710,-15.297261666666667,-28.814938333333334
2016:016:04:51:40.0655,-15.27075,-28.932968333333335
2016:016:05:33:20.0781,-15.245451666666666,-29.05052166666667
2016:016:06:15:00.0746,-15.223433333333332,-29.16942166666667
2016:016:06:56:40.0711,-15.19685,-29.287396666666666
2016:016:07:38:21.0707,-15.172543333333333,-29.40612
2016:016:08:20:01.0803,-15.149605,-29.526301666666665
2016:016:09:01:41.0719,-15.121436666666666,-29.64712
2016:016:09:43:21.0824,-15.096565,-29.76807
2016:016:10:25:01.0780,-15.07256,-29.889298333333333
2016:016:11:06:41.0766,-15.060063333333334,-29.966488333333334
2016:016:11:48:21.0771,-15.054075,-30.03194166666667
2016:016:12:30:01.0758,-15.047021666666666,-30.113856666666667
2016:016:13:11:44.0765,-15.04018,-30.185246666666668
2016:016:13:53:25.0701,-15.037906666666666,-30.205951666666667
2016:016:14:35:05.0748,-15.034998333333334,-30.257103333333333
2016:016:15:16:45.0774,-15.030573333333333,-30.309003333333333
2016:016:15:58:25.0807,-15.024095,-30.385271666666668
2016:016:16:40:05.0840,-15.017738333333334,-30.455185
2016:016:17:21:45.0755,-15.014186666666667,-30.494255
2016:016:18:03:25.0800,-14.994181666666666,-30.536198333333335
2016:016:18:45:05.0816,-14.972036666666666,-30.578323333333334
2016:016:19:26:45.0697,-15.005016666666666,-30.582551666666667
2016:016:20:08:25.0782,-15.011211666666666,-30.535285000000002
2016:016:20:50:05.0723,-15.015125,-30.48842
2016:016:21:31:45.0686,-15.019483333333334,-30.437698333333334
2016:016:22:13:25.0801,-15.024073333333334,-30.38517
2016:016:22:55:05.0766,-15.028386666666666,-30.333981666666666
2016:016:23:36:45.0712,-15.032788333333333,-30.28322
2016:017:00:00:00.0692,-15.03528,-30.254791666666666
2016:017:00:41:40.0788,-15.039625,-30.203048333333335
2016:017:01:23:20.0854,-15.043985,-30.15189833333333
2016:017:02:05:00.0750,-15.048443333333333,-30.099746666666668
2016:017:02:46:40.0837,-15.052895,-30.04763833333333
2016:017:03:28:20.0743,-15.057311666666667,-29.995545
2016:017:04:10:00.0808,-15.061638333333333,-29.944008333333333
2016:017:04:51:40.0714,-15.064388333333333,-29.90630833333333
2016:017:05:33:20.0791,-15.086566666666666,-29.907298333333333
2016:017:06:15:00.0716,-15.061141666666666,-29.943376666666666
2016:017:06:56:40.0813,-15.067735,-29.941376666666667
2016:017:07:38:21.0809,-15.059136666666667,-29.966186666666665
2016:017:08:20:01.0714,-15.057605,-30.032136666666666
2016:017:09:01:41.0785,-15.05961,-30.032425
2016:017:09:43:21.0870,-15.052063333333333,-30.050525
2016:017:10:25:01.0805,-15.051263333333333,-30.121401666666667
2016:017:11:06:41.0796,-15.050533333333334,-30.122476666666667
2016:017:11:48:21.0760,-15.046093333333333,-30.144496666666665
2016:017:12:30:01.0715,-15.043696666666667,-30.211738333333333
2016:017:13:11:43.0812,-15.044778333333333,-30.211311666666667
2016:017:13:53:23.0808,-15.036011666666667,-30.22122
2016:017:14:35:03.0805,-15.033165,-30.300965
2016:017:15:16:43.0811,-15.032943333333334,-30.300076666666666
2016:017:15:58:23.0778,-15.023638333333333,-30.382073333333334
2016:017:16:40:03.0766,-15.027708333333333,-30.388651666666668
2016:017:17:21:43.0742,-15.018193333333333,-30.397406666666665
2016:017:18:03:23.0729,-15.018991666666667,-30.479661666666665
2016:017:18:45:03.0743,-15.019766666666667,-30.482113333333334
2016:017:19:26:43.0749,-15.05399,-30.486203333333332
2016:017:20:08:23.0753,-15.191158333333334,-30.496748333333333
2016:017:20:50:03.0769,-15.32408,-30.509166666666665
2016:017:21:31:43.0795,-15.45654,-30.524468333333335
2016:017:22:13:23.0802,-15.591753333333333,-30.53758
2016:017:22:55:03.0799,-15.730178333333333,-30.550413333333335
2016:017:23:36:43.0780,-15.868033333333333,-30.565503333333332
2016:018:00:00:00.0727,-15.943406666666666,-30.5734
2016:018:00:41:40.0852,-16.079928333333335,-30.586016666666666
2016:018:01:23:20.0808,-16.218526666666666,-30.598795
2016:018:02:05:00.0764,-16.354728333333334,-30.613638333333334
2016:018:02:46:40.0740,-16.492841666666667,-30.627276666666667
2016:018:03:28:20.0846,-16.62875,-30.641211666666667
2016:018:04:10:00.0803,-16.763813333333335,-30.656615
2016:018:04:51:40.0789,-16.893105,-30.674255
2016:018:05:33:20.0753,-16.900001666666668,-30.668868333333332
2016:018:06:15:00.0706,-16.908076666666666,-30.593143333333334
2016:018:06:56:40.0801,-16.914035,-30.535161666666667
2016:018:07:38:21.0806,-16.91675,-30.47252
2016:018:08:20:01.0752,-16.923606666666668,-30.397183333333334
2016:018:09:01:41.0842,-16.934066666666666,-30.325635
2016:018:09:43:21.0776,-16.936593333333334,-30.267033333333334
2016:018:10:25:01.0699,-16.938865,-30.206583333333334
2016:018:11:06:41.0794,-16.946835,-30.133486666666666
2016:018:11:48:21.0838,-16.964475,-30.099328333333332
2016:018:12:30:01.0733,-16.984608333333334,-30.057476666666666
2016:018:13:11:41.0818,-16.987211666666667,-30.01209
2016:018:13:53:21.0774,-16.967771666666668,-29.976923333333332
2016:018:14:35:01.0704,-16.954806666666666,-30.022238333333334
2016:018:15:16:41.0818,-16.952355,-30.058341666666667
2016:018:15:58:21.0773,-16.949413333333332,-30.093901666666667
2016:018:16:40:01.0708,-16.944973333333333,-30.145526666666665
2016:018:17:21:41.0674,-16.911236666666667,-30.144518333333334
2016:018:18:03:21.0831,-16.934083333333334,-30.108205
2016:018:18:45:01.0747,-16.94394,-30.156738333333333
2016:018:19:26:41.0826,-16.939586666666667,-30.208485
2016:018:20:08:21.0763,-16.935098333333332,-30.261106666666667
2016:018:20:50:01.0710,-16.930645,-30.312533333333334
2016:018:21:31:41.0718,-16.92629833333333,-30.363631666666667
2016:018:22:13:21.0796,-16.921918333333334,-30.414696666666668
2016:018:22:55:01.0702,-16.91745,-30.466426666666667
2016:018:23:36:41.0770,-16.912931666666665,-30.518928333333335
2016:019:00:00:00.0699,-16.910453333333333,-30.548361666666665
2016:019:00:41:40.0737,-16.905921666666668,-30.600823333333334
2016:019:01:23:20.0712,-16.901525,-30.652635
2016:019:02:05:00.0828,-16.897618333333334,-30.70499
2016:019:02:46:40.0764,-16.888585,-30.755848333333333
2016:019:03:28:20.0840,-16.876855,-30.70947
2016:019:04:10:00.0694,-16.903108333333332,-30.671008333333333
2016:019:04:51:40.0765,-16.902805,-30.672191666666667
2016:019:05:33:20.0743,-16.898661666666666,-30.65527833333333
2016:019:06:15:00.0724,-16.908868333333334,-30.581411666666668
2016:019:06:56:41.0729,-16.910228333333333,-30.58298
2016:019:07:38:22.0771,-16.908608333333333,-30.553421666666665
2016:019:08:20:02.0743,-16.915511666666667,-30.493301666666667
2016:019:09:01:42.0716,-16.91909666666667,-30.493006666666666
2016:019:09:43:22.0851,-16.912191666666665,-30.485655
2016:019:10:25:02.0815,-16.92515,-30.40403166666667
2016:019:11:06:42.0779,-16.926246666666668,-30.403661666666668
2016:019:11:48:22.0744,-16.922721666666668,-30.39922
2016:019:12:30:02.0719,-16.931555,-30.313988333333334
2016:019:13:11:45.0696,-16.933526666666666,-30.311035
2016:019:13:53:26.0712,-16.930835,-30.310211666666667
2016:019:14:35:06.0668,-16.933675,-30.310713333333332
2016:019:15:16:46.0743,-16.933168333333334,-30.31249
2016:019:15:58:26.0700,-16.93063,-30.323971666666665
2016:019:16:40:06.0688,-16.911168333333332,-30.311123333333335
2016:019:17:21:46.0754,-16.939601666666668,-30.300686666666667
2016:019:18:03:26.0692,-16.930926666666668,-30.31079666666667
2016:019:18:45:06.0771,-16.92486,-30.310291666666668
2016:019:19:26:46.0739,-16.93781,-30.243595
2016:019:20:08:26.0816,-16.937903333333335,-30.222481666666667
2016:019:20:50:06.0744,-16.936176666666668,-30.219461666666668
2016:019:21:31:46.0831,-16.94654,-30.134836666666665
2016:019:22:13:26.0729,-16.945953333333332,-30.134715
2016:019:22:55:06.0797,-16.927086666666668,-30.131638333333335
2016:019:23:36:46.0834,-16.948753333333332,-30.131506666666667
2016:020:00:00:00.0803,-16.939948333333334,-30.133475
2016:020:00:41:40.0768,-16.941898333333334,-30.221296666666667
2016:020:01:23:20.0724,-16.937523333333335,-30.218743333333332
2016:020:02:05:00.0809,-16.94389,-30.21946833333333
2016:020:02:46:40.0855,-16.934256666666666,-30.289728333333333
2016:020:03:28:20.0740,-16.933291666666666,-30.311381666666666
2016:020:04:10:00.0824,-16.934655,-30.311758333333334
2016:020:04:51:40.0758,-16.932096666666666,-30.316261666666666
2016:020:05:33:20.0812,-17.04378,-30.3169
2016:020:06:15:00.0726,-17.1853,-30.317868333333333
2016:020:06:56:40.0780,-17.328618333333335,-30.321548333333332
2016:020:07:38:21.0875,-17.47427666666667,-30.32658
2016:020:08:20:01.0706,-17.62202,-30.33271166666667
2016:020:09:01:41.0835,-17.763545,-30.334088333333334
2016:020:09:43:21.0797,-17.901143333333334,-30.33661
2016:020:10:25:01.0759,-18.037541666666666,-30.341748333333335
2016:020:11:06:41.0702,-18.171376666666667,-30.3458
2016:020:11:48:21.0807,-18.302858333333333,-30.347578333333335
2016:020:12:30:01.0745,-18.434428333333333,-30.353345
2016:020:13:11:41.0702,-18.563125,-30.354125
2016:020:13:53:21.0672,-18.692376666666668,-30.358776666666667
2016:020:14:35:01.0815,-18.817648333333334,-30.362765
2016:020:15:16:41.0838,-18.944966666666666,-30.366258333333334
2016:020:15:58:21.0693,-19.070405,-30.370366666666666
2016:020:16:40:01.0717,-19.195928333333335,-30.373796666666667
2016:020:17:21:41.0743,-19.322395,-30.377456666666667
2016:020:18:03:21.0788,-19.452963333333333,-30.382148333333333
2016:020:18:45:01.0834,-19.585428333333333,-30.384481666666666
2016:020:19:26:41.0720,-19.5949,-30.383058333333334
2016:020:20:08:22.0717,-19.593766666666667,-30.382681666666667
2016:020:20:50:02.0773,-19.592885,-30.38241
2016:020:21:31:42.0695,-19.62816,-30.379813333333335
2016:020:22:13:22.0829,-19.766601666666666,-30.38596666666667
2016:020:22:55:02.0744,-19.902703333333335,-30.390226666666667
2016:020:23:36:42.0707,-20.041651666666667,-30.395993333333333
2016:021:00:00:00.0854,-20.11904,-30.397808333333334
2016:021:00:41:40.0807,-20.261285,-30.40301
2016:021:01:23:20.0771,-20.403206666666666,-30.407158333333335
2016:021:02:05:00.0726,-20.44121833333333,-30.447331666666667
2016:021:02:46:40.0771,-20.438286666666666,-30.528038333333335
2016:021:03:28:20.0826,-20.434598333333334,-30.597998333333333
2016:021:04:10:00.0712,-20.43479,-30.682076666666667
2016:021:04:51:40.0763,-20.433063333333333,-30.77077166666667
2016:021:05:33:20.0794,-20.42871,-30.84969
2016:021:06:15:00.0717,-20.43315,-30.884988333333332
2016:021:06:56:40.0772,-20.427776666666666,-30.958151666666666
2016:021:07:38:21.0846,-20.409333333333333,-31.003755
2016:021:08:20:01.0841,-20.394155,-31.048635
2016:021:09:01:41.0845,-20.408478333333335,-31.084638333333334
2016:021:09:43:21.0740,-20.425628333333332,-31.043275
2016:021:10:25:01.0776,-20.426943333333334,-30.990355
2016:021:11:06:41.0680,-20.428156666666666,-30.93865
2016:021:11:48:21.0745,-20.429425,-30.887606666666667
2016:021:12:30:01.0812,-20.430646666666668,-30.835998333333333
2016:021:13:11:45.0810,-20.43198,-30.784113333333334
2016:021:13:53:25.0776,-20.433335,-30.732006666666667
2016:021:14:35:05.0773,-20.434643333333334,-30.680368333333334
2016:021:15:16:45.0821,-20.435865,-30.628763333333332
2016:021:15:58:25.0696,-20.437193333333333,-30.576518333333333
2016:021:16:40:05.0743,-20.438411666666667,-30.524416666666667
2016:021:17:21:45.0653,-20.439626666666665,-30.472836666666666
2016:021:18:03:25.0771,-20.44098333333333,-30.42043333333333
2016:021:18:45:05.0728,-20.441095,-30.36813
2016:021:19:26:45.0696,-20.414136666666668,-30.364651666666667
2016:021:20:08:25.0814,-20.4395,-30.410071666666667
2016:021:20:50:05.0812,-20.440411666666666,-30.410896666666666
2016:021:21:31:45.0775,-20.444341666666666,-30.414253333333335
2016:021:22:13:25.0701,-20.445618333333332,-30.416158333333332
2016:021:22:55:05.0817,-20.447695,-30.419255
2016:021:23:36:45.0764,-20.443886666666668,-30.413995
2016:022:00:00:00.0812,-20.43957,-30.403891666666667
2016:022:00:41:40.0860,-20.441473333333334,-30.498041666666666
2016:022:01:23:20.0746,-20.438248333333334,-30.506018333333333
2016:022:02:05:00.0779,-20.444675,-30.500586666666667
2016:022:02:46:40.0791,-20.44026,-30.499148333333334
2016:022:03:28:20.0746,-20.43737,-30.571358333333333
2016:022:04:10:00.0701,-20.436496666666667,-30.592481666666668
2016:022:04:51:40.0814,-20.441156666666668,-30.59355
2016:022:05:33:20.0749,-20.434963333333332,-30.612493333333333
2016:022:06:15:00.0834,-20.435698333333335,-30.681661666666667
2016:022:06:56:40.0780,-20.438691666666667,-30.683776666666667
2016:022:07:38:20.0714,-20.434745,-30.679613333333332
2016:022:08:20:00.0789,-20.432061666666666,-30.771578333333334
2016:022:09:01:40.0853,-20.430616666666666,-30.77198
2016:022:09:43:20.0769,-20.43523,-30.76969666666667
2016:022:10:25:00.0813,-20.427898333333335,-30.84317666666667
2016:022:11:06:40.0710,-20.426288333333332,-30.863388333333333
2016:022:11:48:20.0794,-20.427305,-30.863705
2016:022:12:30:00.0720,-20.427453333333332,-30.863316666666666
2016:022:13:11:41.0816,-20.427303333333334,-30.948183333333333
2016:022:13:53:22.0684,-20.423171666666665,-30.951468333333334
2016:022:14:35:02.0711,-20.426648333333333,-30.950755
2016:022:15:16:42.0759,-20.479521666666667,-30.95132
2016:022:15:58:22.0816,-20.61261,-30.95721
2016:022:16:40:02.0722,-20.745581666666666,-30.964428333333334
2016:022:17:21:42.0690,-20.877663333333334,-30.971623333333334
2016:022:18:03:22.0821,-21.011895,-30.978438333333333
2016:022:18:45:02.0831,-21.14739,-30.985173333333332
2016:022:19:26:42.0679,-21.281686666666666,-30.991423333333334
2016:022:20:08:22.0688,-21.416293333333332,-30.998498333333334
2016:022:20:50:02.0708,-21.553025,-31.005348333333334
2016:022:21:31:42.0824,-21.690171666666668,-31.011465
2016:022:22:13:22.0731,-21.830028333333335,-31.018206666666668
2016:022:22:55:02.0748,-21.974478333333334,-31.024978333333333
2016:022:23:36:42.0706,-22.118798333333334,-31.03373
2016:023:00:00:00.0854,-22.200711666666667,-31.039443333333335
2016:023:00:41:40.0789,-22.348535,-31.043801666666667
2016:023:01:23:20.0833,-22.497263333333333,-31.049831666666666
2016:023:02:05:00.0699,-22.648863333333335,-31.060011666666668
2016:023:02:46:40.0734,-22.802993333333333,-31.067641666666667
2016:023:03:28:20.0768,-22.955181666666668,-31.074806666666667
2016:023:04:10:00.0672,-23.106353333333335,-31.082063333333334
2016:023:04:51:40.0727,-23.254981666666666,-31.088671666666666
2016:023:05:33:20.0733,-23.39943166666667,-31.09546
2016:023:06:15:00.0766,-23.539805,-31.102605
2016:023:06:56:40.0799,-23.676178333333333,-31.109313333333333
2016:023:07:38:21.0727,-23.814306666666667,-31.115353333333335
2016:023:08:20:01.0683,-23.950448333333334,-31.124176666666667
2016:023:09:01:41.0828,-24.08706,-31.128166666666665
2016:023:09:43:21.0773,-24.225431666666665,-31.134268333333335
2016:023:10:25:01.0707,-24.36447,-31.140998333333332
2016:023:11:06:41.0832,-24.502513333333333,-31.147661666666668
2016:023:11:48:21.0808,-24.641475,-31.155571666666667
2016:023:12:30:01.0692,-24.783571666666667,-31.163825
2016:023:13:11:44.0769,-24.817075,-31.1089
2016:023:13:53:24.0674,-24.817721666666667,-31.023245
2016:023:14:35:04.0845,-24.820868333333333,-30.93478
2016:023:15:16:44.0706,-24.823043333333334,-30.840376666666668
2016:023:15:58:24.0770,-24.825593333333334,-30.742078333333332
2016:023:16:40:04.0804,-24.82796,-30.650566666666666
2016:023:17:21:44.0728,-24.840495,-30.5986
2016:023:18:03:24.0762,-24.85554,-30.553815
2016:023:18:45:04.0856,-24.865276666666666,-30.50838
2016:023:19:26:44.0811,-24.83259,-30.511646666666667
2016:023:20:08:24.0806,-24.830241666666666,-30.559258333333332
2016:023:20:50:04.0811,-24.829145,-30.60728
2016:023:21:31:44.0826,-24.827918333333333,-30.657826666666665
2016:023:22:13:24.0799,-24.82659,-30.710631666666668
2016:023:22:55:04.0745,-24.825318333333332,-30.763541666666665
2016:023:23:36:44.0719,-24.823946666666668,-30.816471666666665
2016:024:00:00:00.0836,-24.823233333333334,-30.845871666666667
2016:024:00:41:40.0812,-24.821893333333332,-30.897043333333333
2016:024:01:23:20.0776,-24.820593333333335,-30.949503333333332
2016:024:02:05:00.0732,-24.819335,-31.001355
2016:024:02:46:40.0867,-24.818031666666666,-31.052831666666666
2016:024:03:28:20.0702,-24.816731666666666,-31.10565
2016:024:04:10:00.0714,-24.81546,-31.157295
2016:024:04:51:40.0716,-24.814613333333334,-31.209956666666667
2016:024:05:33:20.0809,-24.79177333333333,-31.198176666666665
2016:024:06:15:00.0714,-24.814761666666666,-31.16486
2016:024:06:56:40.0739,-24.815051666666665,-31.16431
2016:024:07:38:20.0785,-24.813628333333334,-31.160228333333333
2016:024:08:20:00.0720,-24.817371666666666,-31.072943333333335
2016:024:09:01:40.0745,-24.815991666666665,-31.072895
2016:024:09:43:20.0760,-24.819401666666668,-31.072406666666666
2016:024:10:25:00.0817,-24.81586666666667,-31.012223333333335
2016:024:11:06:40.0701,-24.82184833333333,-30.98197
2016:024:11:48:20.0747,-24.822311666666668,-30.982085
2016:024:12:30:00.0802,-24.821128333333334,-30.959691666666668
2016:024:13:11:43.0746,-24.82627,-30.895881666666668
2016:024:13:53:23.0647,-24.828381666666665,-30.894716666666667
2016:024:14:35:03.0701,-24.828235,-30.888101666666667
2016:024:15:16:43.0796,-24.82707,-30.805968333333333
2016:024:15:58:23.0692,-24.827005,-30.803726666666666
2016:024:16:40:03.0747,-24.827775,-30.799766666666667
2016:024:17:21:43.0832,-24.827526666666667,-30.714386666666666
2016:024:18:03:23.0758,-24.827566666666666,-30.714013333333334
2016:024:18:45:03.0714,-24.829386666666668,-30.715596666666666
2016:024:19:26:43.0850,-24.830473333333334,-30.643661666666667
2016:024:20:08:23.0816,-24.828335,-30.625693333333334
2016:024:20:50:03.0782,-24.826711666666668,-30.62597
2016:024:21:31:43.0717,-24.82857,-30.628258333333335
2016:024:22:13:23.0792,-24.92252,-30.628173333333333
2016:024:22:55:03.0795,-25.065488333333334,-30.63201
2016:024:23:36:43.0696,-25.208456666666667,-30.635176666666666
2016:025:00:00:00.0764,-25.289913333333335,-30.637575
2016:025:00:41:40.0808,-25.430218333333332,-30.641818333333333
2016:025:01:23:21.0773,-25.569595,-30.643126666666667
2016:025:02:05:02.0748,-25.709673333333335,-30.646096666666665
2016:025:02:46:42.0813,-25.849905,-30.65018166666667
2016:025:03:28:22.0708,-25.98765,-30.653716666666668
2016:025:04:10:02.0753,-26.124145,-30.657173333333333
2016:025:04:51:42.0804,-26.261725,-30.661001666666667
2016:025:05:33:22.0815,-26.404636666666665,-30.664913333333335
2016:025:06:15:02.0778,-26.544601666666665,-30.668133333333333
2016:025:06:56:42.0782,-26.683786666666666,-30.665118333333332
2016:025:07:38:22.0776,-26.695238333333332,-30.71281
2016:025:08:20:03.0682,-26.694016666666666,-30.783556666666666
2016:025:09:01:44.0866,-26.691996666666668,-30.86085
2016:025:09:43:24.0831,-26.690713333333335,-30.941715
2016:025:10:25:05.0777,-26.687525,-31.031436666666668
2016:025:11:06:45.0714,-26.68458,-31.115725
2016:025:11:48:25.0811,-26.682188333333333,-31.19864
2016:025:12:30:05.0699,-26.67216833333333,-31.238325
2016:025:13:11:45.0764,-26.653008333333332,-31.280095
2016:025:13:53:26.0643,-26.643393333333332,-31.326221666666665
2016:025:14:35:06.0778,-26.682178333333333,-31.333066666666667
2016:025:15:16:46.0703,-26.68093,-31.285875
2016:025:15:58:26.0811,-26.68216333333333,-31.234323333333332
2016:025:16:40:06.0762,-26.683493333333335,-31.182668333333332
2016:025:17:21:46.0666,-26.684841666666667,-31.130358333333334
2016:025:18:03:26.0740,-26.686105,-31.079025
2016:025:18:45:06.0686,-26.68735,-31.026935
2016:025:19:26:46.0702,-26.688693333333333,-30.974228333333333
2016:025:20:08:27.0769,-26.68999,-30.922185
2016:025:20:50:07.0805,-26.691283333333335,-30.87003
2016:025:21:31:47.0701,-26.692558333333334,-30.817985
2016:025:22:13:27.0717,-26.69384,-30.765625
2016:025:22:55:07.0742,-26.695125,-30.713668333333334
2016:025:23:36:47.0788,-26.696241666666666,-30.662696666666665
2016:026:00:00:00.0756,-26.69694,-30.634071666666667
2016:026:00:41:40.0781,-26.701083333333333,-30.58531
2016:026:01:23:20.0806,-26.697225,-30.668541666666666
2016:026:02:05:01.0704,-26.695755,-30.667843333333334
2016:026:02:46:41.0740,-26.69915,-30.667168333333333
2016:026:03:28:21.0795,-26.694651666666665,-30.732803333333333
2016:026:04:10:01.0652,-26.696221666666666,-30.758118333333332
2016:026:04:51:41.0698,-26.696883333333332,-30.757481666666667
2016:026:05:33:21.0714,-26.696836666666666,-30.758436666666668
2016:026:06:15:01.0730,-26.69279,-30.851745
2016:026:06:56:41.0747,-26.694983333333333,-30.852036666666667
2016:026:07:38:21.0764,-26.696606666666668,-30.851611666666667
2016:026:08:20:01.0800,-26.696833333333334,-30.880758333333333
2016:026:09:01:41.0742,-26.690626666666667,-30.94248
2016:026:09:43:21.0868,-26.691075,-30.942888333333332
2016:026:10:25:01.0812,-26.69525,-30.94004
2016:026:11:06:41.0773,-26.688665,-31.00913
2016:026:11:48:21.0758,-26.689891666666668,-31.031468333333333
2016:026:12:30:01.0714,-26.69195,-31.029665
2016:026:13:11:44.0810,-26.68692,-31.08319
2016:026:13:53:24.0718,-26.690446666666666,-31.120253333333334
2016:026:14:35:04.0683,-26.690035,-31.120726666666666
2016:026:15:16:44.0806,-26.686155,-31.144525
2016:026:15:58:24.0709,-26.68661,-31.211105
2016:026:16:40:04.0760,-26.688301666666668,-31.210936666666665
2016:026:17:21:44.0804,-26.6876,-31.211726666666667
2016:026:18:03:24.0759,-26.720513333333333,-31.215688333333333
2016:026:18:45:04.0765,-26.8593,-31.196135
2016:026:19:26:44.0741,-26.993433333333332,-31.177586666666667
2016:026:20:08:24.0719,-27.127653333333335,-31.158961666666666
2016:026:20:50:04.0735,-27.27003,-31.143586666666668
2016:026:21:31:44.0742,-27.349523333333334,-31.135565
2016:026:22:13:24.0740,-27.400933333333334,-31.128973333333334
2016:026:22:55:04.0757,-27.459136666666666,-31.12210333333333
2016:026:23:36:44.0725,-27.516535,-31.114778333333334
2016:027:00:00:00.0773,-27.549051666666667,-31.110708333333335
2016:027:00:41:40.0787,-27.606336666666667,-31.103123333333333
2016:027:01:23:20.0822,-27.659646666666667,-31.09635
2016:027:02:05:00.0748,-27.712326666666666,-31.089941666666668
2016:027:02:46:40.0835,-27.766301666666667,-31.083648333333333
2016:027:03:28:20.0800,-27.816831666666666,-31.077053333333332
2016:027:04:10:00.0774,-27.870215,-31.070201666666666
2016:027:04:51:40.0742,-27.918983333333333,-31.064316666666667
2016:027:05:33:20.0729,-27.965731666666667,-31.058491666666665
2016:027:06:15:00.0707,-28.01198,-31.052741666666666
2016:027:06:56:40.0835,-28.057696666666665,-31.047135
2016:027:07:38:20.0814,-28.09951,-31.041961666666666
2016:027:08:20:00.0782,-28.14143333333333,-31.036661666666667
2016:027:09:01:40.0761,-28.184148333333333,-31.030753333333333
2016:027:09:43:20.0770,-28.22673,-31.025451666666665
2016:027:10:25:00.0804,-28.274328333333333,-31.019766666666666
2016:027:11:06:40.0819,-28.323716666666666,-31.013913333333335
2016:027:11:48:20.0847,-28.367636666666666,-31.011043333333333
2016:027:12:30:00.0734,-28.421503333333334,-31.010623333333335
2016:027:13:11:40.0762,-28.472653333333334,-31.002005
2016:027:13:53:21.0682,-28.461325,-30.962733333333333
2016:027:14:35:01.0688,-28.399771666666666,-30.961078333333333
2016:027:15:16:45.0727,-28.336591666666667,-30.960981666666665
2016:027:15:58:25.0724,-28.278895,-30.960605
2016:027:16:40:05.0762,-28.231678333333335,-30.960225
2016:027:17:21:45.0689,-28.183846666666668,-30.95979
2016:027:18:03:25.0818,-28.136293333333334,-30.959396666666667
2016:027:18:45:05.0756,-28.088868333333334,-30.964423333333333
2016:027:19:26:45.0704,-28.042773333333333,-30.969783333333332
2016:027:20:08:25.0651,-28.009636666666665,-30.97487
2016:027:20:50:05.0749,-27.96496,-30.979651666666665
2016:027:21:31:45.0838,-27.929755,-30.983736666666665
2016:027:22:13:25.0732,-27.89450666666667,-30.988795
2016:027:22:55:05.0749,-27.85846,-30.994245
2016:027:23:36:45.0770,-27.824108333333335,-31.001591666666666
2016:028:00:00:00.0738,-27.807171666666665,-31.006203333333332
2016:028:00:41:40.0785,-27.7754,-31.014116666666666
2016:028:01:23:20.0842,-27.737878333333335,-31.036286666666665
2016:028:02:05:01.0806,-27.770081666666666,-31.062431666666665
2016:028:02:46:41.0751,-27.810126666666665,-31.05807666666667
2016:028:03:28:21.0688,-27.843826666666665,-31.05428
2016:028:04:10:01.0795,-27.876961666666666,-31.050656666666665
2016:028:04:51:41.0733,-27.909481666666668,-31.04745
2016:028:05:33:21.0661,-27.942281666666666,-31.043418333333335
2016:028:06:15:01.0780,-27.976183333333335,-31.039881666666666
2016:028:06:56:41.0737,-28.00846,-31.037126666666666
2016:028:07:38:21.0706,-28.04037,-31.035386666666668
2016:028:08:20:01.0694,-28.074278333333332,-31.03025
2016:028:09:01:41.0811,-28.106386666666666,-31.02711
2016:028:09:43:21.0765,-28.13849,-31.024836666666666
2016:028:10:25:01.0731,-28.17212333333333,-31.022558333333333
2016:028:11:06:41.0729,-28.215795,-31.019915
2016:028:11:48:21.0716,-28.275368333333333,-31.015671666666666
2016:028:12:30:01.0814,-28.335843333333333,-31.011118333333332
2016:028:13:11:48.0814,-28.392668333333333,-31.009715
2016:028:13:53:28.0652,-28.450955,-31.009953333333332
2016:028:14:35:08.0800,-28.506228333333333,-31.010551666666668
2016:028:15:16:48.0778,-28.552788333333332,-31.010501666666666
2016:028:15:58:28.0756,-28.595158333333334,-31.01036
